word_id,incomparable
36740,0
36743,
36750,1
36757,
36761,
36766,
36768,0
36770,0
36776,
36777,
36779,
36793,
36794,
36795,
36803,
36807,
36809,1
36815,
36822,
36836,
36837,
36842,0
36857,
36863,1
36876,
36877,
36878,
36885,
36890,
36891,
36893,
36894,
36900,0
36905,
36916,
36917,
36926,
36927,
36928,
36935,
36944,
36946,
36947,
36949,
36950,
36951,0
36952,
36953,
36954,
36956,
36957,
36958,
36959,
36960,0
36961,
36962,
36963,
36965,
36967,
36968,
36970,
36972,
36973,
36976,
36978,
36979,
36980,
36981,
36983,
36984,
36986,
36987,
36989,
36990,
36992,
36993,0
36994,
36995,
36996,
36997,
36998,1
37000,
37001,
37002,
37003,
37004,
37005,
37006,
37007,
37009,
37010,
37012,
37013,
37014,
37015,1
37017,
37019,
37033,
37035,
37041,
37043,0
37045,
37046,
37047,
37048,0
37051,
37059,
37062,
37064,
37072,
37074,
37079,
37085,
37096,
37097,
37100,
37101,
37103,
37104,
37121,
37122,
37135,
37162,
37163,
37166,0
37170,
37175,
37176,
37177,
37178,
37184,
37187,
37190,1
37191,
37193,
37194,
37195,
37203,
37208,
37211,
37235,
37237,
37239,
37241,
37244,
37248,
37251,
37259,
37262,
37264,
37267,
37268,
37272,
37274,0
37280,
37290,
37295,
37297,
37303,
37304,
37326,
37339,
37340,
37341,
37342,
37344,1
37347,
37355,
37359,
37362,
37363,
37381,
37384,
37402,
37404,1
37409,
37410,
37414,
37417,
37425,
37430,
37442,
37461,
37463,
37476,
37483,
37484,0
37488,
37494,1
37496,
37500,0
37512,0
37519,
37520,
37521,0
37530,
37550,
37565,
37566,
37568,
37580,
37582,1
37587,
37588,1
37601,0
37605,
37612,
37614,1
37616,
37619,
37624,
37625,
37636,
37642,
37655,
37656,0
37660,
37670,
37674,
37678,
37681,
37682,
37687,
37688,
37689,
37696,0
37697,0
37702,
37706,
37707,
37712,
37716,
37717,0
37725,
37730,0
37735,
37738,0
37742,
37743,
37746,
37748,
37752,1
37754,
37755,
37757,
37760,
37761,0
37769,
37777,
37789,
37792,
37793,
37804,
37807,
37810,
37811,0
37812,
37813,
37830,
37843,
37847,
37849,
37857,
37869,
37876,0
37878,
37879,
37881,
37885,0
37887,0
37890,
37897,
37901,
37906,
37913,
37917,
37922,0
37926,
37931,
37939,
37949,1
37952,
37963,
37970,
37971,
37973,
37974,
37982,
37992,
38001,
38013,
38018,
38023,0
38025,
38032,
38056,1
38065,0
38066,0
38080,
38082,
38083,
38092,0
38094,1
38109,0
38110,0
38111,
38116,
38117,
38137,
38146,
38156,0
38159,1
38161,0
38165,
38172,0
38173,
38174,
38176,
38178,
38182,1
38188,1
38197,
38212,1
38221,0
38225,
38226,1
38238,
38248,
38251,
38253,0
38256,
38266,1
38270,0
38274,
38293,0
38306,1
38315,
38321,
38324,
38331,
38334,
38337,1
38357,0
38358,0
38367,0
38368,0
38370,
38371,
38379,
38383,
38384,
38386,0
38396,
38398,0
38402,
38411,0
38423,
38433,
38434,1
38438,
38441,
38445,0
38447,0
38453,0
38455,
38456,
38457,
38477,
38488,0
38493,
38500,
38502,
38505,
38508,0
38510,
38511,
38512,
38513,
38514,
38518,
38521,0
38522,
38523,
38524,
38526,0
38529,
38532,
38536,
38538,
38542,
38551,
38552,
38553,
38558,
38562,
38566,1
38568,
38578,
38582,
38598,
38603,
38609,
38613,
38614,
38617,
38621,
38622,
38628,
38630,
38632,0
38634,
38638,
38641,
38644,
38649,
38653,
38656,0
38665,0
38667,
38669,1
38674,0
38682,1
38688,1
38690,0
38701,
38702,
38703,0
38708,1
38721,1
38730,
38732,
38739,
38740,0
38743,
38745,1
38746,
38747,1
38748,0
38752,
38753,
38758,0
38763,
38768,0
38769,
38771,1
38772,
38773,0
38776,
38784,
38788,
38790,
38793,
38795,
38796,
38802,1
38803,0
38811,0
38813,
38815,
38819,
38820,
38822,
38824,
38835,
38837,
38842,
38843,
38848,
38855,
38858,
38868,
38869,
38874,
38879,
38883,
38887,0
38890,
38895,
38902,1
38905,
38918,
38929,
38931,0
38953,
38957,
38958,
38960,0
38963,
38974,
38975,
38978,0
38983,0
38988,0
38993,1
38995,1
39000,
39006,
39016,0
39017,
39023,
39029,
39038,
39040,
39048,0
39052,
39053,
39054,
39057,
39061,0
39074,0
39081,
39086,
39089,1
39094,
39097,
39099,
39107,
39120,
39127,
39129,
39132,
39136,0
39138,
39141,
39143,
39147,
39148,
39149,
39153,
39155,
39162,
39166,
39172,
39174,
39177,
39191,1
39194,
39197,
39201,
39203,
39207,
39222,
39226,
39227,
39230,0
39240,
39246,
39263,1
39266,
39268,
39269,
39278,
39281,
39295,
39300,
39301,
39306,
39312,1
39314,
39320,
39321,
39331,0
39332,
39351,
39355,
39364,
39369,
39370,
39372,
39377,
39378,
39388,1
39405,
39422,
39424,
39429,
39453,
39455,
39482,
39486,
39488,
39495,
39496,0
39497,
39498,
39503,
39505,
39521,
39525,
39529,
39537,
39550,
39551,
39565,1
39568,
39578,
39582,0
39586,
39596,
39600,
39604,0
39610,
39634,
39639,
39640,0
39643,
39656,
39660,
39661,
39676,
39694,
39695,
39702,
39703,0
39713,
39714,
39717,
39724,0
39726,0
39735,
39737,
39741,
39745,
39747,
39753,
39766,
39784,
39786,
39790,
39791,
39794,
39811,
39812,
39833,
39834,
39835,0
39842,
39844,
39852,
39857,
39858,0
39864,
39869,
39876,
39879,
39885,
39886,
39897,
39898,
39907,
39909,
39912,
39918,
39921,
39925,0
39930,
39931,
39932,
39933,
39936,
39938,
39945,
39950,
39960,
39965,
39974,
39977,
39980,
39984,
39987,
39994,
39995,
40004,
40031,0
40032,
40038,
40041,0
40043,
40048,
40057,
40066,
40067,
40068,
40076,
40077,
40078,
40080,
40084,
40091,
40092,
40097,
40101,
40103,
40104,
40105,
40128,
40131,
40139,
40148,
40152,
40153,
40154,
40158,
40162,
40163,
40165,
40167,
40190,
40191,
40192,
40226,
40236,
40239,0
40244,
40255,
40266,1
40276,
40282,
40287,
40289,
40290,
40291,
40311,
40330,
40331,
40333,
40334,
40337,
40338,
40372,
40376,
40377,
40378,
40384,
40387,
40388,
40389,
40390,
40392,
40393,
40394,
40397,
40405,
40410,
40419,
40422,
40435,
40440,
40443,
40444,
40448,
40449,
40453,
40462,
40465,
40471,0
40481,
40492,
40500,
40503,
40505,1
40509,
40511,
40518,
40520,0
40523,
40525,
40526,
40528,
40538,
40545,
40559,
40562,
40574,
40583,
40595,
40602,
40622,1
40631,
40638,
40650,
40657,
40666,
40672,
40676,
40681,
40685,
40686,
40689,
40692,
40697,
40700,
40716,
40718,
40727,
40737,
40740,
40745,
40749,0
40750,
40751,
40752,0
40755,
40756,
40758,
40759,
40760,
40762,
40763,0
40764,
40765,
40766,
40767,
40768,
40769,0
40770,
40772,
40773,
40774,
40775,
40776,
40777,0
40778,
40779,
40780,
40781,
40783,
40785,
40787,
40788,
40789,
40790,
40791,
40792,
40793,
40794,
40795,
40796,
40797,
40798,0
40799,
40800,0
40801,0
40802,
40803,
40804,
40805,
40806,
40808,
40809,0
40810,0
40811,
40812,
40813,
40814,
40815,
40816,
40817,0
40818,0
40819,
40820,0
40821,
40822,
40823,0
40824,
40825,
40826,1
40827,
40828,
40829,
40830,
40832,0
40836,
40838,
40840,
40844,
40851,
40862,
40864,0
40873,
40877,
40886,
40887,
40895,
40899,
40917,
40923,
40939,1
40940,
40951,1
40953,
40955,
40967,1
40983,
40984,
40988,
40992,
40993,
40994,
40997,
40998,
41003,
41004,
41005,
41006,
41007,
41009,
41011,
41018,
41019,
41020,
41021,
41022,
41023,
41024,
41025,
41026,
41029,
41030,
41034,
41036,
41039,
41040,
41041,
41042,
41044,
41045,
41047,
41052,
41053,
41058,
41066,
41072,
41073,
41078,
41087,
41089,1
41096,
41104,
41106,
41107,
41108,
41112,
41116,
41118,
41120,
41125,
41136,
41137,
41141,
41147,0
41159,
41168,
41179,
41186,
41190,
41191,
41198,
41200,
41209,
41210,
41224,
41227,
41231,1
41232,
41236,
41246,
41274,
41277,
41279,0
41280,
41282,
41287,
41288,
41290,
41291,
41295,
41297,0
41298,
41299,
41300,
41301,
41303,
41304,0
41307,
41308,
41315,1
41318,
41319,1
41321,
41322,
41323,
41325,
41328,1
41329,
41330,
41331,
41333,
41334,
41338,
41339,
41340,
41343,
41345,0
41348,
41353,
41354,
41355,
41362,0
41367,
41370,
41376,
41401,
41404,
41407,
41411,
41419,
41422,
41425,
41431,
41440,
41444,
41445,
41447,
41452,
41458,
41470,
41476,0
41482,
41489,
41494,
41496,
41497,
41499,
41505,
41508,0
41510,
41512,0
41521,
41524,
41532,
41541,
41556,0
41561,
41565,
41566,0
41577,
41583,
41584,
41585,
41587,
41589,
41590,1
41591,
41597,
41598,
41603,
41608,
41619,
41627,
41633,
41659,
41661,0
41665,
41675,
41682,1
41684,0
41685,
41697,
41710,
41712,
41715,
41720,
41726,
41731,0
41737,
41738,
41745,0
41750,1
41761,
41766,
41776,
41777,0
41790,
41811,
41818,
41822,
41835,
41850,
41852,
41856,
41857,
41860,
41865,0
41871,1
41876,1
41880,
41882,
41888,
41895,
41897,0
41900,
41907,
41912,
41925,
41930,
41934,
41948,
41953,
41962,
41967,0
41976,
41977,
41979,
41985,
41987,
42003,0
42006,
42015,
42016,
42019,
42026,
42029,
42030,
42034,
42046,
42050,
42056,
42058,
42061,
42062,
42063,
42064,
42065,
42066,
42067,1
42069,0
42070,
42071,
42072,
42074,0
42076,
42077,0
42080,
42082,
42083,
42086,
42087,
42088,
42089,
42091,
42095,
42096,
42101,
42104,
42112,
42114,
42116,
42119,
42121,
42128,
42130,
42132,
42133,
42134,0
42137,
42138,
42143,
42145,
42148,
42152,0
42153,1
42154,1
42155,
42156,1
42163,
42164,1
42166,0
42169,
42172,
42174,
42177,0
42179,
42181,0
42184,
42185,
42191,0
42192,0
42202,
42209,0
42213,0
42218,0
42219,
42220,
42222,
42228,0
42240,
42241,0
42244,0
42250,
42252,0
42254,
42255,
42257,
42260,
42262,
42266,
42267,1
42270,0
42273,
42275,
42276,0
42277,
42278,
42279,
42280,
42281,
42282,
42283,1
42284,1
42286,
42287,0
42290,1
42291,
42294,
42297,1
42298,0
42301,0
42303,
42305,
42308,
42310,0
42312,
42313,
42314,1
42316,
42318,0
42319,1
42322,
42327,
42332,
42333,
42334,1
42335,0
42337,
42338,
42339,
42340,
42341,0
42343,
42345,
42346,
42349,
42350,
42354,
42355,
42356,1
42357,
42358,
42359,
42362,1
42363,1
42366,
42367,
42370,0
42372,
42373,
42375,
42378,
42380,
42381,
42383,1
42384,
42385,
42388,0
42392,
42394,1
42395,
42396,1
42398,
42400,
42401,
42403,
42404,
42408,
42409,
42411,
42414,
42417,
42418,
42419,1
42422,1
42423,1
42425,0
42427,
42428,
42432,
42433,
42434,0
42436,
42441,
42443,
42448,
42449,
42450,
42451,
42452,1
42453,0
42454,0
42464,0
42466,
42469,
42473,
42475,1
42478,0
42482,0
42484,
42487,
42490,
42491,
42492,
42493,
42494,
42495,0
42497,
42500,
42502,0
42503,
42505,
42509,
42513,0
42515,
42518,
42519,
42521,1
42524,
42529,1
42533,0
42535,
42545,0
42553,
42555,
42558,0
42559,
42560,
42562,
42563,
42568,
42572,
42573,0
42577,
42579,
42584,
42586,
42588,
42593,
42594,
42595,
42598,0
42602,0
42603,0
42607,0
42610,
42612,
42616,
42617,1
42620,
42623,
42624,
42626,
42627,0
42628,
42632,
42634,
42636,0
42639,
42641,
42642,0
42643,
42645,0
42646,
42648,
42649,1
42653,
42658,
42659,
42661,
42662,
42665,
42666,1
42667,0
42673,
42677,
42678,
42682,
42684,0
42686,
42687,1
42688,
42689,
42690,0
42695,
42696,1
42699,
42700,0
42703,
42704,
42705,
42707,1
42708,
42709,
42711,
42712,
42714,0
42715,1
42717,0
42722,
42729,
42731,
42735,
42736,
42737,1
42739,
42740,
42741,
42742,
42747,
42748,0
42749,0
42750,0
42757,
42758,0
42760,0
42761,
42762,
42763,
42765,
42766,0
42769,
42771,
42772,
42774,
42777,
42778,
42782,
42786,
42789,
42796,
42797,0
42801,1
42802,
42805,
42810,1
42812,
42813,
42815,0
42816,0
42817,0
42819,1
42820,
42826,
42830,
42831,
42832,
42833,
42834,0
42835,
42841,
42845,
42846,
42856,
42865,
42866,
42878,
42879,
42892,1
42895,
42918,
42923,
42924,
42926,0
42927,
42935,
42947,
42958,
42967,0
42977,
42994,
42998,1
43001,
43006,
43008,0
43013,
43015,0
43019,
43022,1
43027,
43030,
43034,
43037,
43040,0
43061,
43069,
43083,
43092,1
43093,
43107,
43120,
43155,
43156,0
43160,0
43162,
43170,1
43172,
43174,
43179,
43180,
43188,
43189,
43194,0
43195,
43204,
43211,
43219,
43220,
43224,
43229,
43231,
43232,
43247,
43249,
43253,0
43284,
43292,1
43293,
43294,
43295,1
43297,
43298,
43299,
43300,
43301,
43302,
43303,
43306,
43307,0
43308,
43315,0
43316,
43333,
43335,
43338,
43342,
43350,
43355,
43357,
43363,
43372,0
43375,0
43380,
43383,
43389,
43391,
43392,
43393,
43394,
43396,0
43397,0
43398,
43399,
43400,
43401,
43402,
43403,
43406,
43407,
43408,
43409,
43414,
43415,
43416,
43418,
43419,
43420,
43421,
43422,
43424,
43426,
43428,
43429,
43430,1
43431,
43433,
43434,
43435,
43436,0
43437,
43438,
43440,
43441,
43442,
43443,
43444,0
43445,
43446,
43447,
43449,
43451,
43453,
43454,
43455,
43458,
43459,
43460,
43462,
43463,
43465,
43466,0
43475,
43485,
43490,0
43491,
43498,
43517,
43520,
43524,
43537,
43538,
43542,
43543,
43555,
43558,0
43564,1
43567,0
43588,
43593,
43601,0
43606,
43616,
43627,
43639,0
43646,
43652,
43653,
43663,0
43664,
43667,1
43668,1
43673,
43676,0
43688,
43696,
43697,0
43702,1
43704,
43711,
43717,1
43718,1
43720,0
43721,
43722,
43723,0
43732,
43733,
43735,
43748,
43750,0
43758,
43762,
43765,
43767,0
43769,
43772,
43775,
43777,1
43780,
43782,1
43783,
43785,
43786,
43788,0
43791,
43797,0
43805,
43806,
43807,0
43808,
43809,1
43820,
43822,
43825,1
43826,
43835,
43842,0
43846,
43851,
43854,
43858,
43864,
43865,
43868,
43869,
43875,
43882,
43887,0
43892,
43908,
43910,
43914,
43927,
43937,0
43951,
43956,
43964,
43981,0
43990,
43991,
44005,1
44029,1
44031,
44034,
44035,
44039,
44044,1
44062,
44063,
44067,
44071,1
44074,
44077,
44107,0
44121,
44126,
44129,0
44134,
44137,0
44144,
44152,
44163,
44165,0
44168,
44180,0
44181,
44184,
44189,
44194,0
44199,
44202,
44206,
44209,
44211,
44213,0
44219,
44220,1
44223,
44228,0
44233,
44245,
44249,
44251,
44260,
44266,1
44267,
44272,
44274,
44279,
44281,
44285,
44288,
44289,0
44290,
44291,0
44294,0
44297,
44299,
44301,
44306,
44309,
44313,
44314,
44315,1
44316,
44317,
44323,0
44329,
44330,
44340,
44343,
44344,
44346,1
44352,
44353,
44355,
44356,
44358,
44361,
44364,
44368,
44369,
44372,0
44374,
44375,
44382,
44397,0
44401,
44408,
44412,
44413,
44415,
44418,
44420,
44431,
44436,0
44438,
44447,
44449,
44451,
44456,
44460,
44462,0
44467,
44470,
44472,
44478,
44483,
44484,0
44485,
44491,
44497,0
44512,
44513,
44515,
44526,
44531,
44537,
44539,
44541,
44542,
44548,
44553,
44557,
44560,
44561,
44581,1
44601,
44617,
44619,
44625,
44633,
44634,
44635,
44641,0
44660,
44708,0
44720,
44747,0
44750,1
44752,0
44754,0
44798,
44799,
44804,
44807,0
44833,0
44849,
44885,1
44899,
44913,
44916,
44918,
44920,
44921,
44938,
44942,
44947,
44950,
44958,0
44961,0
44964,
44965,
44972,
44975,
44977,
44979,
44986,
44995,
45002,
45003,
45006,0
45007,
45009,
45017,
45022,
45026,
45038,
45040,
45043,0
45046,
45048,
45052,
45053,
45056,
45061,
45062,
45069,0
45077,
45081,
45087,
45088,
45093,
45099,0
45107,
45118,
45136,
45137,
45146,
45148,
45154,
45156,
45159,0
45161,
45168,
45170,
45174,0
45179,
45182,0
45185,
45188,
45191,
45208,
45217,
45226,
45234,
45237,
45240,
45241,
45249,
45250,
45251,
45254,0
45256,
45264,
45265,
45272,0
45274,
45279,1
45287,
45290,
45291,
45294,0
45301,0
45312,
45330,1
45336,0
45340,
45356,
45361,
45362,
45366,
45375,
45376,0
45377,1
45378,1
45385,
45387,
45388,
45393,
45402,
45404,1
45408,
45410,
45417,
45419,0
45421,
45433,0
45434,0
45445,
45451,0
45458,
45467,
45507,
45508,
45533,1
45537,
45547,
45548,
45552,1
45553,1
45556,0
45567,
45578,
45600,0
45604,0
45608,
45611,
45612,
45622,
45632,
45635,
45647,
45657,
45658,
45661,
45663,
45664,
45665,
45666,
45669,
45671,
45673,
45676,
45684,
45691,
45696,
45702,
45703,
45711,
45713,
45720,
45723,
45726,
45727,0
45730,1
45731,
45732,0
45733,
45734,
45735,
45736,
45737,
45738,
45740,
45741,
45743,
45744,
45748,
45752,
45754,
45758,
45759,
45760,
45761,
45764,
45766,
45768,0
45769,1
45770,
45771,
45777,
45778,0
45782,1
45783,
45784,
45785,
45787,
45789,
45791,
45792,
45794,
45795,
45796,
45806,
45807,
45809,
45811,
45813,
45826,
45828,
45830,
45834,
45852,0
45857,0
45860,
45866,
45867,
45869,
45875,0
45878,
45886,
45908,
45918,
45919,
45930,
45931,
45938,
45943,
45956,
45957,
45959,0
45960,1
45963,
45970,
45973,
45975,1
45981,
45984,
45988,
46000,
46002,
46005,
46011,
46018,0
46020,
46022,0
46036,
46038,
46046,
46051,
46068,1
46071,
46072,
46076,
46077,
46079,
46084,
46086,0
46090,
46093,
46096,
46097,
46098,0
46102,
46108,
46113,
46114,0
46115,0
46117,
46124,
46127,
46134,0
46139,
46141,
46142,
46144,1
46148,
46149,
46156,
46158,
46161,0
46165,0
46169,
46171,
46173,
46176,
46179,
46187,
46191,
46193,
46195,0
46198,
46204,0
46209,0
46219,
46225,
46229,
46241,0
46248,
46249,0
46255,
46257,
46261,
46273,
46278,
46286,1
46288,1
46296,
46299,
46301,
46310,
46311,
46320,
46321,
46323,1
46325,1
46334,0
46337,
46340,0
46343,
46344,0
46358,
46362,
46370,1
46372,
46374,0
46375,
46376,
46378,
46388,
46393,
46395,
46398,0
46415,
46427,1
46447,
46451,
46464,
46472,
46481,
46483,
46489,
46497,1
46498,
46500,
46507,
46510,0
46538,
46539,
46555,
46571,
46579,
46580,0
46581,
46592,
46610,
46611,
46612,
46631,
46652,
46662,
46663,0
46671,
46673,
46681,
46684,
46690,0
46692,
46709,
46723,
46730,0
46740,
46743,
46754,
46783,
46799,
46804,0
46815,0
46817,
46830,1
46844,
46845,
46846,
46850,
46851,
46853,
46855,0
46858,
46860,
46861,
46862,
46864,
46865,1
46867,
46868,0
46869,
46870,
46871,
46872,
46873,1
46881,1
46883,0
46890,
46916,
46918,
46935,
46939,
46942,
46943,
46949,
46950,
46955,0
46957,
46958,
46960,
46961,
46963,
46968,
46970,
46972,
46975,
46987,
46990,
46992,
46995,
46997,
47004,
47005,
47012,
47018,
47021,
47022,
47027,
47031,0
47052,
47055,
47061,
47062,
47076,
47078,
47080,
47082,
47085,
47086,
47088,
47092,
47094,
47095,
47097,
47099,
47100,
47101,
47107,
47112,
47117,
47118,
47119,
47120,
47122,
47123,
47126,
47127,
47128,
47131,
47134,
47140,
47143,
47146,
47161,
47172,
47187,
47199,
47204,
47213,
47227,
47228,
47234,0
47242,0
47248,
47256,1
47261,
47263,0
47280,0
47286,0
47299,0
47301,
47305,1
47308,1
47310,
47312,0
47318,0
47325,
47337,
47342,
47345,
47346,0
47396,
47400,
47402,
47404,
47407,
47408,
47411,
47413,
47415,
47416,
47418,
47426,
47430,1
47434,
47439,1
47441,
47447,0
47453,
47454,0
47459,0
47463,0
47471,
47473,
47492,
47498,1
47508,0
47512,
47561,
47564,
47565,0
47570,
47574,
47578,
47587,0
47619,
47623,0
47624,
47625,1
47634,
47636,
47638,0
47647,
47654,0
47655,0
47660,
47667,0
47674,0
47678,
47700,0
47704,1
47713,
47719,0
47722,
47723,
47731,
47735,0
47741,
47744,
47747,
47752,
47754,
47757,
47759,
47767,
47778,
47784,1
47787,
47789,
47796,
47799,
47811,1
47828,
47837,
47839,
47842,
47844,
47857,1
47866,
47870,
47874,
47875,
47884,
47889,
47890,
47900,
47902,
47908,1
47911,
47913,
47916,
47921,
47925,
47934,
47939,
47945,
47950,1
47951,
47955,
47956,
47965,
47970,
47978,
47987,
47988,
47990,
47991,
47992,
47994,
48001,
48004,
48016,
48026,
48027,
48028,
48029,
48032,
48045,
48055,
48057,0
48069,
48071,1
48082,
48091,
48096,
48098,
48105,
48106,
48108,
48117,
48121,
48124,0
48128,
48130,1
48143,
48147,1
48155,
48156,
48158,
48160,
48164,0
48166,
48168,
48171,0
48177,
48178,
48186,0
48188,1
48199,
48203,
48211,
48213,
48219,1
48221,
48222,0
48224,
48226,
48231,0
48235,
48236,0
48242,
48252,
48255,
48262,
48268,1
48270,
48275,
48279,
48287,1
48289,
48297,
48299,
48306,
48307,
48308,0
48309,
48314,
48316,
48318,
48320,
48325,1
48329,
48331,
48332,
48336,
48337,
48338,
48339,
48341,
48342,
48343,0
48344,
48349,
48350,
48354,
48357,0
48366,0
48368,1
48373,
48378,
48391,
48396,
48400,
48401,
48406,1
48412,
48413,
48418,
48421,
48428,
48434,0
48435,
48438,1
48440,0
48446,
48449,
48456,
48459,0
48464,
48468,0
48471,
48478,
48483,
48489,
48493,0
48494,
48496,1
48497,
48500,
48502,
48504,
48510,
48513,1
48515,
48518,
48522,
48523,
48524,
48525,1
48526,
48528,
48529,1
48532,
48535,
48536,
48537,
48539,
48542,1
48544,
48545,1
48550,
48553,
48559,
48566,
48567,
48571,
48572,
48579,
48585,
48589,1
48592,
48594,
48600,
48605,
48609,
48617,0
48623,
48629,
48631,
48632,
48642,
48647,1
48651,
48655,
48659,
48665,
48667,
48670,
48678,
48679,1
48687,
48689,
48690,
48691,
48695,
48696,
48698,
48704,
48709,
48723,
48727,
48731,0
48732,1
48733,0
48736,0
48762,
48764,
48767,
48770,
48781,
48784,0
48785,
48788,0
48789,
48794,
48796,
48799,
48812,
48822,
48825,
48826,
48828,0
48830,
48838,
48840,
48860,
48861,1
48867,
48877,0
48878,
48881,
48886,1
48892,
48893,
48899,
48900,
48905,
48909,
48913,0
48914,0
48916,1
48931,
48935,
48942,0
48948,
48950,0
48951,
48963,1
48970,
48983,
48988,
48989,
48999,1
49005,
49006,
49010,
49012,0
49013,
49022,
49026,
49040,
49044,
49045,
49047,1
49053,
49055,
49065,
49076,0
49082,
49085,0
49090,
49096,1
49099,
49102,1
49112,
49135,
49142,
49145,0
49150,0
49153,
49157,1
49159,
49161,
49163,1
49165,
49178,
49183,
49185,
49194,
49197,
49198,
49199,
49201,
49208,
49219,
49221,
49223,
49229,
49230,
49235,
49238,
49239,
49240,
49244,1
49254,
49256,
49268,
49287,0
49290,
49299,0
49309,1
49318,
49320,
49324,
49326,
49342,1
49358,
49360,
49361,
49362,
49363,1
49364,
49365,1
49366,
49373,
49375,0
49384,
49386,
49394,
49409,
49411,1
49420,0
49422,
49424,
49426,
49427,
49441,0
49442,0
49444,
49446,
49447,0
49456,
49457,
49469,
49472,
49475,0
49479,1
49483,
49484,1
49498,
49500,
49504,
49509,0
49515,
49520,
49522,
49525,
49533,1
49537,
49538,
49540,
49565,
49568,
49585,
49598,
49606,
49608,0
49611,
49622,
49626,
49634,
49639,
49646,
49647,0
49653,0
49661,
49664,0
49672,
49675,
49680,
49691,
49693,
49699,1
49700,
49703,0
49707,1
49711,
49719,
49721,
49724,
49732,
49733,
49736,
49741,1
49746,1
49747,
49757,
49767,0
49770,
49788,
49789,
49790,
49793,1
49796,
49799,
49801,
49806,1
49812,
49819,
49820,
49823,
49835,
49838,
49854,
49876,
49877,
49879,0
49881,0
49888,
49893,
49897,1
49899,
49913,1
49918,
49922,
49924,
49928,
49931,
49946,1
49949,
49953,
49957,
49958,
49963,
49966,
49969,
49971,
49972,
49974,1
49975,0
49976,
49978,0
49983,
49985,
49987,0
49993,
50003,
50006,
50009,0
50010,1
50021,1
50023,
50024,0
50029,
50030,
50035,1
50047,
50049,
50050,
50051,
50052,
50053,
50056,0
50075,0
50078,
50079,
50080,
50081,
50082,
50083,
50084,0
50092,
50105,0
50108,0
50114,0
50121,
50128,
50135,
50137,
50138,
50140,
50142,
50143,
50145,0
50160,
50178,0
50183,
50201,1
50205,
50206,
50212,
50214,
50215,0
50228,0
50242,1
50248,
50250,
50264,
50273,
50276,
50279,0
50288,
50289,0
50291,
50297,0
50305,1
50307,
50310,
50314,0
50318,
50323,
50325,0
50326,
50327,
50333,1
50339,1
50342,0
50361,
50362,
50369,
50372,1
50386,0
50387,
50391,
50397,
50401,
50404,
50405,
50409,1
50410,
50411,
50415,
50418,
50420,
50421,
50422,
50423,
50429,
50441,0
50442,
50443,
50459,0
50466,
50474,0
50476,
50477,0
50478,
50488,1
50492,1
50498,0
50502,0
50504,0
50508,0
50511,1
50517,1
50520,1
50525,
50530,
50541,0
50545,0
50549,
50550,
50553,
50554,
50562,0
50567,
50573,
50576,
50587,1
50588,0
50595,
50608,
50611,
50617,
50627,1
50633,
50634,0
50637,
50644,0
50647,0
50662,
50666,
50670,
50686,0
50688,
50690,
50692,1
50693,1
50703,
50729,
50731,0
50736,1
50737,
50744,0
50754,0
50755,
50756,1
50768,0
50769,
50772,1
50773,
50780,1
50802,1
50815,
50816,
50817,0
50818,
50824,1
50827,
50828,
50830,0
50833,1
50837,
50845,0
50848,1
50868,
50870,1
50879,1
50883,
50894,
50907,1
50920,
50930,
50952,0
50961,
50965,1
50966,0
50972,
50982,
50986,1
50991,0
50998,0
51000,
51004,
51024,1
51030,
51035,1
51041,
51047,
51048,
51049,1
51051,1
51054,1
51068,
51073,
51076,1
51084,1
51089,
51090,0
51097,1
51111,
51114,0
51120,
51121,
51153,
51155,
51157,
51158,
51160,1
51161,
51166,
51174,1
51175,
51176,
51178,1
51184,
51186,1
51194,
51205,1
51208,1
51221,
51239,
51242,1
51246,1
51250,0
51255,0
51261,
51268,1
51271,0
51284,
51285,1
51286,0
51287,1
51288,
51289,0
51290,
51314,1
51325,
51338,0
51342,0
51348,0
51349,0
51350,1
51351,1
51352,
51375,
51378,
51380,
51382,1
51384,
51385,0
51392,1
51395,
51397,
51400,0
51403,
51413,
51414,
51418,
51428,
51429,
51430,
51431,
51436,1
51447,1
51453,0
51454,
51476,
51480,
51486,
51488,
51489,
51490,
51491,
51513,
51514,
51515,
51544,1
51546,0
51562,1
51570,1
51578,
51581,
51588,
51594,1
51595,1
51596,
51597,
51598,
51599,
51600,
51601,
51602,0
51603,1
51607,1
51609,1
51610,0
51613,0
51624,
51625,
51639,
51640,
51641,
51642,
51648,1
51662,
51671,
51675,
51700,
51701,
51702,
51703,
51713,
51714,
51727,1
51737,
51738,
51739,
51740,1
51788,
51800,0
51801,
51812,1
51813,
51823,
51844,
51846,
51847,
51848,
51854,
51857,
51864,
51875,0
51881,
51888,0
51903,1
51905,
51911,0
51914,
51915,1
51922,0
51927,1
51933,1
51942,1
51944,
51946,
51954,1
51960,
51979,
51980,1
51983,0
52005,
52007,0
52009,1
52015,
52018,
52035,
52040,0
52043,
52044,
52045,
52046,
52053,
52054,
52071,
52073,0
52080,0
52081,
52083,1
52084,1
52088,1
52091,0
52092,
52093,0
52115,
52146,
52149,
52156,
52168,1
52175,1
52206,
52207,
52208,1
52212,0
52216,0
52218,
52236,
52238,1
52246,1
52247,1
52248,0
52250,1
52259,0
52264,0
52267,1
52271,
52272,1
52281,
52288,0
52291,0
52296,1
52317,
52322,
52332,
52340,0
52342,0
