Age,Gender,Race,City,State,Year
31.0,Male,White,Mesa,AZ,2001
17.0,Male,White,Auburn,WA,2001
21.0,Male,Unknown,Aurora,CO,2001
39.0,Male,Unknown,Denver,CO,2001
69.0,Male,Unknown,Aspen,CO,2001
45.0,Male,Unknown,Denver,CO,2001
36.0,Male,Unknown,Englewood,CO,2001
24.0,Male,White,Lake Oswego,OR,2001
38.0,Male,White,Needles,CA,2001
20.0,Female,White,Las Vegas,NV,2001
36.0,Male,White,Lakeland,FL,2001
23.0,Male,White,Portland,OR,2001
22.0,Male,Unknown,Sacramento,CA,2001
55.0,Male,Unknown,Miami,FL,2001
27.0,Male,Unknown,Denver,CO,2001
27.0,Male,Black,Oxnard,CA,2001
32.0,Female,Black,Hampton,VA,2001
15.0,Male,Black,Minneapolis,MN,2001
32.0,Male,Black,Houston,TX,2001
34.0,Male,Black,Spokane,WA,2001
38.0,Male,Black,Las Vegas,NV,2001
21.0,Male,Black,Houston,TX,2001
47.0,Male,Black,Cleveland,OH,2001
23.0,Male,Black,Oxnard,CA,2001
27.0,Male,Black,Los Angeles,CA,2001
33.0,Male,Black,Tanner,AL,2001
22.0,Male,Black,Lawndale,CA,2001
31.0,Male,Black,Athens,GA,2001
56.0,Male,Black,Thousand Oaks,CA,2001
56.0,Male,Black,Lafayette,LA,2001
22.0,Male,Black,New Orleans,LA,2001
38.0,Male,Black,Compton,CA,2001
21.0,Male,Black,Maywood,IL,2001
46.0,Male,Black,Saint Paul,MN,2001
21.0,Male,Black,Birmingham,AL,2001
28.0,Male,Black,New Orleans,LA,2001
29.0,Male,Black,Houma,LA,2001
21.0,Male,Black,Chicago,IL,2001
25.0,Male,Black,Westminster,CA,2001
23.0,Male,Black,San Francisco,CA,2001
45.0,Male,Black,San Diego,CA,2001
29.0,Male,Black,Oakland,CA,2001
21.0,Male,Black,Rochester,NY,2001
Unknown,Male,Black,D'Iberville,MS,2001
33.0,Male,Black,Sacramento,CA,2001
38.0,Male,Black,Los Angeles,CA,2001
22.0,Male,Black,San Diego,CA,2001
88.0,Male,Black,Miami,FL,2001
21.0,Female,Black,Pensacola,FL,2001
16.0,Male,Black,Las Vegas,NV,2001
54.0,Male,Black,Baton Rouge,LA,2001
36.0,Male,Black,Berkeley,MO,2001
23.0,Male,Black,Moreno Valley,CA,2001
27.0,Male,Black,Minneapolis,MN,2001
19.0,Male,Black,Cincinnati,OH,2001
32.0,Male,Black,Stuart,FL,2001
21.0,Male,Black,Bossier CIty,LA,2001
18.0,Male,Black,Miami,FL,2001
22.0,Male,Black,High Point,NC,2001
31.0,Male,Black,Houston,TX,2001
42.0,Male,Black,Hayward,CA,2001
18.0,Male,Black,New Orleans,LA,2001
22.0,Male,Black,Richmond,VA,2001
59.0,Male,Black,Gardena,CA,2001
29.0,Female,Black,Brooklyn,NY,2001
37.0,Female,Black,St. Louis,MO,2001
21.0,Male,Asian,Garden Grove,CA,2001
25.0,Male,Asian,Riverside,CA,2001
55.0,Male,Asian,Henderson,NV,2001
33.0,Male,Asian,Syracuse,NY,2001
27.0,Female,Asian,Gorst,WA,2001
29.0,Male,Asian,Beaverton,OR,2001
29.0,Male,Asian,Valley Glen,CA,2001
49.0,Male,Unknown,Chicago,IL,2002
25.0,Male,Unknown,League City,TX,2002
30.0,Male,Unknown,Greensboro,NC,2002
23.0,Male,Unknown,Tallahassee,FL,2002
Unknown,Male,Unknown,Mobile,AL,2002
21.0,Male,Unknown,Kirkwood,NY,2002
46.0,Male,Unknown,Loma Linda,CA,2002
30.0,Male,Unknown,Oak Vale,MS,2002
22.0,Female,Unknown,Oak Vale,MS,2002
27.0,Male,Unknown,Phoenix,AZ,2002
26.0,Male,Unknown,Visalia,CA,2002
28.0,Male,Unknown,Riverhead,NY,2002
28.0,Male,Unknown,Garden Grove,CA,2002
39.0,Female,Unknown,Zephyrhills,FL,2002
39.0,Male,Unknown,Roxbury,MA,2002
40.0,Male,Unknown,Sarasota,FL,2002
17.0,Male,Unknown,Joaquin,TX,2002
39.0,Male,Unknown,New Berlin,WI,2002
53.0,Male,Unknown,American Canyon,CA,2002
21.0,Male,Unknown,Monroe,LA,2002
36.0,Male,Unknown,Arabi,LA,2002
Unknown,Male,Unknown,Mojave,CA,2002
35.0,Male,Unknown,Fallbrook,CA,2002
21.0,Male,Unknown,Inverness,FL,2002
47.0,Male,Unknown,Kaltag,AK,2002
44.0,Male,Unknown,Daleville,AL,2002
43.0,Male,Unknown,Escondido,CA,2002
21.0,Male,Unknown,Auberry,CA,2002
38.0,Male,Unknown,Phoenix,AZ,2002
31.0,Male,Unknown,Brooklyn,NY,2002
47.0,Male,Unknown,Urbandale,IA,2002
45.0,Male,Unknown,Urbandale,IA,2002
27.0,Male,Unknown,Santa Rosa,CA,2002
23.0,Male,Unknown,Tucson,AZ,2002
38.0,Male,Unknown,Phoenix,AZ,2002
59.0,Male,Unknown,Sunnyvale,CA,2002
47.0,Male,Unknown,Yucca Valley,CA,2002
45.0,Male,Unknown,Tryon,NC,2002
58.0,Male,Unknown,Largo,FL,2002
77.0,Male,Unknown,Chicago,IL,2002
34.0,Male,Unknown,Melbourne,FL,2002
43.0,Male,Unknown,West Des Moines,IA,2002
31.0,Male,Unknown,Santa Clara,CA,2002
44.0,Male,Unknown,Sharon Springs,NY,2002
36.0,Male,Unknown,Stockton,CA,2002
20.0,Male,Unknown,Santa Ana,CA,2002
39.0,Male,Unknown,Fall River,MA,2002
42.0,Male,Unknown,Charlton,MA,2002
62.0,Male,Unknown,Hialeah,FL,2002
29.0,Male,Unknown,Buena Park,CA,2002
23.0,Male,Unknown,Anchorage,AK,2002
29.0,Male,Unknown,Portland,OR,2002
31.0,Male,Unknown,Celebration,FL,2002
49.0,Female,Unknown,Riverview,FL,2002
32.0,Male,Unknown,Tempe,AZ,2002
31.0,Male,Unknown,Manhattan,NY,2002
35.0,Male,Unknown,Modesto,CA,2002
43.0,Male,Unknown,Holly Springs,GA,2002
39.0,Male,Unknown,Biloxi,MS,2002
32.0,Male,Unknown,Highland,CA,2002
47.0,Male,Unknown,New York City,NY,2002
20.0,Male,Unknown,Bellport,NY,2002
31.0,Male,Unknown,Casa Grande,AZ,2002
42.0,Male,Unknown,Holiday,FL,2002
25.0,Male,Unknown,Jacksonville,FL,2002
28.0,Male,Unknown,Brooklyn,NY,2002
38.0,Male,Unknown,Fountain Valley,CA,2002
34.0,Male,Unknown,Corona,CA,2002
32.0,Male,Unknown,Everett,WA,2002
19.0,Male,Unknown,Riverview,FL,2002
55.0,Male,Unknown,Brooklyn,NY,2002
17.0,Male,Unknown,Pomona,CA,2002
64.0,Male,Unknown,Hudson,NH,2002
23.0,Male,Unknown,Vallejo,CA,2002
29.0,Male,Unknown,Garner,NC,2002
47.0,Male,Unknown,Trilby,FL,2002
39.0,Male,Unknown,Laurel,MS,2002
27.0,Male,Unknown,New York City,NY,2002
27.0,Male,Unknown,Phoenix,AZ,2002
21.0,Male,Unknown,Miami,FL,2002
21.0,Male,Unknown,Palm Harbor,FL,2002
34.0,Male,Unknown,Currie,NC,2002
44.0,Male,Unknown,Novato,CA,2002
25.0,Male,Unknown,Sacramento,CA,2002
83.0,Male,Unknown,Flomaton,AL,2002
Unknown,Male,Unknown,Corpus Christi,TX,2002
45.0,Male,Unknown,Spring Hill,FL,2002
29.0,Male,Unknown,Carson City,NV,2002
22.0,Male,Unknown,Vicksburg,MS,2002
21.0,Male,Unknown,Chicago,IL,2002
52.0,Male,Unknown,San Marcos,TX,2002
34.0,Male,Unknown,Brandon,FL,2002
33.0,Male,Unknown,Seattle,WA,2002
37.0,Male,Unknown,Arroyo Grande,CA,2002
47.0,Male,Unknown,Leicester,NC,2002
43.0,Male,Unknown,Auburn,WA,2002
38.0,Male,Unknown,Duluth,GA,2002
46.0,Male,Unknown,Clearlake,CA,2002
31.0,Male,Unknown,Washington,DC,2002
36.0,Female,Unknown,Dorchester,MA,2002
Unknown,Male,Unknown,Hesperia,CA,2002
35.0,Male,Unknown,Jacksonville,FL,2002
42.0,Male,Unknown,New York City,NY,2002
21.0,Male,Unknown,Tulsa,OK,2002
36.0,Male,Unknown,Schenectady,NY,2002
46.0,Male,Unknown,Delray Beach,FL,2002
46.0,Male,Unknown,Elderwood,CA,2002
37.0,Male,Unknown,Oldsmar,FL,2002
23.0,Male,Unknown,Houston,TX,2002
59.0,Male,Unknown,Cambridge,MA,2002
18.0,Male,Unknown,Garnerville,NY,2002
25.0,Male,Unknown,Crestline,CA,2002
38.0,Male,Unknown,Casa Grande,AZ,2002
17.0,Male,Unknown,Metairie,LA,2002
1.0,Male,Unknown,Galveston,TX,2002
36.0,Male,Unknown,Clarksdale,MS,2002
20.0,Male,Unknown,Ebro,FL,2002
28.0,Male,Unknown,Kissimmee,FL,2002
19.0,Male,Unknown,Fairbanks,AK,2002
42.0,Male,Unknown,Banning,CA,2002
33.0,Male,Unknown,Hendersonville,NC,2002
53.0,Male,Unknown,Albuquerque,NM,2002
34.0,Male,Unknown,Phenix City,AL,2002
43.0,Male,Unknown,Senatobia,MS,2002
46.0,Male,Unknown,Rochester,NY,2002
20.0,Male,Unknown,Phoenix,AZ,2002
Unknown,Male,Unknown,Roanoke Rapids,NC,2002
42.0,Male,Unknown,Louisville,KY,2002
61.0,Male,Unknown,Somerville,ME,2002
21.0,Male,Unknown,Lakeland,FL,2002
34.0,Male,Unknown,Stockton,CA,2002
20.0,Male,Hispanic,Houston,TX,2002
42.0,Male,Hispanic,Pasadena,TX,2002
28.0,Male,Hispanic,Santa Cruz,CA,2002
34.0,Male,Hispanic,Sierra Madre,CA,2002
32.0,Female,Hispanic,Fresno,CA,2002
24.0,Male,Hispanic,Boyle Heights,CA,2002
27.0,Male,Hispanic,Amarillo,TX,2002
28.0,Male,Hispanic,Lakewood,CA,2002
25.0,Female,Hispanic,Dorchester,MA,2002
26.0,Male,Hispanic,Los Angeles,CA,2002
32.0,Male,Hispanic,Gadsden,AL,2002
27.0,Male,Hispanic,Terra Bella,CA,2002
30.0,Male,Hispanic,Mesa,AZ,2002
18.0,Male,Hispanic,San Fernando,CA,2002
24.0,Male,Hispanic,Madera,CA,2002
16.0,Male,Hispanic,Los Angeles,CA,2002
16.0,Male,Hispanic,Los Angeles,CA,2002
40.0,Male,Hispanic,Riverside,CA,2002
17.0,Male,Hispanic,Chino Hills,CA,2002
27.0,Male,Hispanic,Lompoc,CA,2002
26.0,Male,Hispanic,Los Angeles,CA,2002
36.0,Male,Unknown,Pueblo,CO,2002
45.0,Male,Hispanic,Sylmar,CA,2002
24.0,Male,Hispanic,Las Vegas,NV,2002
19.0,Male,Hispanic,Los Angeles,CA,2002
44.0,Male,Hispanic,Las Vegas,NV,2002
18.0,Male,Black,Denver,CO,2002
30.0,Male,Other,San Dimas,CA,2002
43.0,Male,Hispanic,Haines City,FL,2002
24.0,Male,Hispanic,Houston,TX,2002
20.0,Male,Hispanic,Houston,TX,2002
48.0,Male,Hispanic,Long Beach,CA,2002
35.0,Male,Black,San Francisco,CA,2002
20.0,Male,Black,Denver,CO,2002
19.0,Male,Hispanic,Lynwood,CA,2002
28.0,Male,Hispanic,Mendota,CA,2002
38.0,Male,Hispanic,New York City,NY,2002
21.0,Male,Hispanic,Mission Hills,CA,2002
36.0,Male,Hispanic,Pico Rivera,CA,2002
32.0,Male,Hispanic,Indio,CA,2002
23.0,Male,Hispanic,Ontario,CA,2002
36.0,Male,Hispanic,Ontario,CA,2002
24.0,Male,Hispanic,Fresno,CA,2002
26.0,Male,Hispanic,Downey,CA,2002
27.0,Male,Hispanic,Palmdale,CA,2002
24.0,Male,Hispanic,Lemoore,CA,2002
30.0,Male,Hispanic,Stockton,CA,2002
19.0,Male,Hispanic,Houston,TX,2002
20.0,Male,Hispanic,Palo Alto,CA,2002
24.0,Male,Hispanic,San Diego,CA,2002
26.0,Male,Hispanic,Highland Park,CA,2002
19.0,Male,Hispanic,Ventura,CA,2002
41.0,Male,Hispanic,North Las Vegas,NV,2002
25.0,Male,Hispanic,Houston,TX,2002
27.0,Male,Hispanic,Whittier,CA,2002
24.0,Male,Hispanic,Staten Island,NY,2002
26.0,Male,Hispanic,Lynwood,CA,2002
22.0,Male,Hispanic,Las Vegas,NV,2002
26.0,Male,Hispanic,Camp Pendleton,CA,2002
24.0,Male,Hispanic,Visalia,CA,2002
34.0,Male,Hispanic,Winnetka,CA,2002
20.0,Male,Native,Mohave Valley,AZ,2002
31.0,Male,Unknown,Robbins,NC,2002
37.0,Male,Native,Lake Isabella,CA,2002
27.0,Male,Native,Hemet,CA,2002
26.0,Male,Black,Portland,OR,2002
26.0,Male,Black,Waterbury,CT,2002
42.0,Male,Black,Fresno,CA,2002
31.0,Female,White,Hoover,AL,2002
30.0,Male,White,Hoover,AL,2002
42.0,Male,White,Groveland,FL,2002
39.0,Male,White,San Diego,CA,2002
73.0,Male,Unknown,Tyler,TX,2002
24.0,Male,Unknown,Lake Worth,FL,2002
21.0,Male,Unknown,Hialeah,FL,2002
25.0,Male,Unknown,Orem,UT,2002
31.0,Male,Unknown,Bountiful,UT,2002
23.0,Male,Unknown,Fontana,CA,2002
22.0,Male,Unknown,Montrose,CO,2002
53.0,Male,Unknown,Lake Worth,FL,2002
22.0,Male,Unknown,Midvale,UT,2002
20.0,Male,Unknown,New Orleans,LA,2002
26.0,Male,Unknown,Oceanside,CA,2002
40.0,Male,Unknown,Waukesha,WI,2002
49.0,Male,Unknown,New Caney,TX,2002
49.0,Male,Unknown,Rochester,NY,2002
41.0,Male,Unknown,Roanoke,VA,2002
37.0,Male,Unknown,Roxbury,MA,2002
21.0,Male,Unknown,Portland,ME,2002
31.0,Male,Unknown,Albuquerque,NM,2002
44.0,Male,Unknown,Joppa,MD,2002
32.0,Male,Unknown,Apopka,FL,2002
36.0,Male,Unknown,Newport Beach,CA,2002
47.0,Male,Unknown,Spokane,WA,2002
18.0,Female,Unknown,Golden,CO,2002
34.0,Male,Unknown,Golden,CO,2002
41.0,Male,Unknown,Greeley,CO,2002
22.0,Male,Black,Brooksville,FL,2002
55.0,Male,Asian,Los Angeles,CA,2002
52.0,Male,Asian,Oakland,CA,2002
45.0,Male,White,Gilbert,AZ,2002
23.0,Male,Asian,Fresno,CA,2002
37.0,Male,Asian,Stanton,CA,2002
46.0,Male,Asian,Saint Paul,MN,2002
21.0,Male,Asian,San Diego,CA,2002
38.0,Male,Asian,Burlingame,CA,2002
28.0,Male,Asian,San Francisco,CA,2002
44.0,Male,Asian,San Gabriel,CA,2002
25.0,Male,Black,Cleveland,OH,2002
23.0,Male,Black,NYC,NY,2002
57.0,Female,Black,Long Beach,CA,2002
20.0,Male,Black,Miami,FL,2002
38.0,Male,White,Ahwatukee,AZ,2002
29.0,Male,White,Hayward,CA,2002
20.0,Male,White,Encino,CA,2002
42.0,Male,White,Houston,TX,2002
27.0,Male,Black,Cleveland,OH,2002
25.0,Male,Black,Porterville,CA,2002
37.0,Male,Black,San Francisco,CA,2002
31.0,Male,Black,Seattle,WA,2002
24.0,Male,Unknown,Longmont,CO,2002
26.0,Male,Unknown,Denver,CO,2002
27.0,Male,Unknown,Fort Collins,CO,2002
19.0,Male,Unknown,Westminster,CO,2002
39.0,Male,Unknown,Austin,CO,2002
36.0,Male,Unknown,Willard,CO,2002
40.0,Male,Native,Los Angeles,CA,2002
Unknown,Male,Unknown,Jackson,MS,2002
39.0,Male,Unknown,Heidelberg,MS,2002
37.0,Male,Unknown,Selma,CA,2002
36.0,Male,Black,Los Angeles,CA,2002
38.0,Male,Black,Utica,NY,2002
27.0,Male,Black,Dallas,TX,2002
53.0,Male,Black,Decatur,AL,2002
55.0,Male,Unknown,Jacksonville,FL,2002
57.0,Male,Black,San Francisco,CA,2002
33.0,Male,Black,Los Angeles,CA,2002
23.0,Female,Black,Austin,TX,2002
14.0,Male,Black,Rochester,NY,2002
19.0,Male,Black,Houston,TX,2002
34.0,Male,White,New Britain,CT,2002
38.0,Male,White,Hillsboro,OR,2002
22.0,Male,White,Lakeland,FL,2002
26.0,Male,White,Blackduck,MN,2002
41.0,Male,White,Houston,TX,2002
23.0,Female,White,Provo,UT,2002
31.0,Male,White,Provo,UT,2002
39.0,Male,White,Las Vegas,NV,2002
21.0,Male,White,Lancaster,CA,2002
53.0,Male,Black,Welsh,LA,2002
27.0,Male,White,Chicago,IL,2002
18.0,Male,Black,Buckhead,GA,2002
41.0,Male,Black,Memphis,TN,2002
17.0,Male,Black,Seattle,WA,2002
50.0,Male,Black,Louisville,KY,2002
40.0,Male,Black,Littlerock,CA,2002
37.0,Male,Black,Los Angeles,CA,2002
23.0,Male,Black,Carson,CA,2002
24.0,Male,Black,Houston,TX,2002
31.0,Male,Black,Louisville,KY,2002
28.0,Male,Black,San Francisco,CA,2002
31.0,Male,Black,Milwaukee,WI,2002
39.0,Male,Black,Tucson,AZ,2002
22.0,Male,Black,Brooklyn,NY,2002
16.0,Male,Black,Cleveland,OH,2002
39.0,Male,Black,Brooklyn,NY,2002
41.0,Male,Black,Fremont,CA,2002
25.0,Male,Black,Fresno,CA,2002
30.0,Male,Black,Edina,MN,2002
23.0,Male,Black,Cleveland,OH,2002
29.0,Male,Black,North Las Vegas,NV,2002
60.0,Female,Black,Minneapolis,MN,2002
19.0,Male,Black,NYC,NY,2002
19.0,Male,White,Saint Paul,MN,2002
27.0,Male,White,Las Vegas,NV,2002
23.0,Male,White,West Alexandria,OH,2002
50.0,Male,White,Berkeley,CA,2002
43.0,Male,White,Sparks,NV,2002
22.0,Male,White,Los Angeles,CA,2002
28.0,Female,White,Houston,TX,2002
21.0,Male,White,Lake City,WA,2002
16.0,Male,White,Pinellas Park,FL,2002
31.0,Male,White,Redding,CA,2002
28.0,Female,White,Houston,TX,2002
29.0,Male,White,Milwaukee,WI,2002
38.0,Male,White,St. Petersburg,FL,2002
34.0,Male,White,Las Vegas,NV,2002
46.0,Male,Black,Hilliard,FL,2002
Unknown,Male,Black,Minneapolis,MN,2002
20.0,Male,Black,Chicago,IL,2002
24.0,Male,Black,Chicago,IL,2002
19.0,Male,Black,Los Angeles,CA,2002
30.0,Male,Black,Miami Gardens,FL,2002
20.0,Male,Black,Lake Station,IN,2002
41.0,Male,Black,Washington,DC,2002
26.0,Male,Black,Williamston,NC,2002
22.0,Male,Black,Wingate,NC,2002
39.0,Male,Black,Huntsville,AL,2002
34.0,Male,White,Broomfield,CO,2002
38.0,Male,White,Rosemount,MN,2002
51.0,Male,White,Pittsburg,CA,2002
35.0,Male,White,Arlington,TX,2002
44.0,Male,White,Orange City,FL,2002
35.0,Female,White,Chandler,AZ,2002
63.0,Male,White,Rochester.,VT,2002
26.0,Male,White,Laguna Beach,CA,2002
16.0,Male,White,Clearwater,FL,2002
19.0,Male,White,Boise,ID,2002
42.0,Male,Black,Inglewood,CA,2002
21.0,Male,White,Lutherville,MD,2002
30.0,Male,White,Chicago,IL,2002
35.0,Male,White,Wilmington,CA,2002
26.0,Male,White,Houston,TX,2002
18.0,Male,Black,Oakland,CA,2002
22.0,Male,Black,San Diego,CA,2002
20.0,Male,Black,Milwaukee,WI,2002
35.0,Male,Black,San Diego,CA,2002
42.0,Male,Unknown,Idaho Falls,ID,2002
60.0,Male,Unknown,Fairfield,ID,2002
39.0,Male,Black,Cleveland,OH,2002
12.0,Male,Black,Uniontown,PA,2002
26.0,Male,Black,Oak Harbor,WA,2002
48.0,Male,Unknown,Houston,TX,2002
32.0,Male,White,Tarzana,CA,2002
28.0,Male,White,Lake Charles,LA,2002
40.0,Male,White,Las Vegas,NV,2002
20.0,Male,White,Cleveland,OH,2002
34.0,Male,White,Maple Valley,WA,2002
36.0,Female,White,Denton,TX,2002
35.0,Male,White,Elverta,CA,2002
22.0,Male,Unknown,Riverside,CA,2002
31.0,Male,Unknown,Great Falls,MT,2002
27.0,Male,Unknown,Franklinton,NC,2002
36.0,Male,Unknown,Desert Hot Springs,CA,2002
21.0,Male,White,San Angelo,TX,2002
25.0,Male,Unknown,Albany,NY,2002
22.0,Male,Unknown,Jacksonville,FL,2002
41.0,Male,Unknown,New Iberia,LA,2002
40.0,Male,Unknown,Saucier,MS,2002
37.0,Male,Unknown,Leighton,AL,2002
30.0,Male,Unknown,Vallejo,CA,2002
40.0,Male,Unknown,Saint Pauls,NC,2002
29.0,Male,White,Houston,TX,2002
31.0,Male,Unknown,Jackson,MS,2002
42.0,Male,White,Ririe,ID,2002
27.0,Male,White,Pollock Pines,CA,2002
51.0,Male,White,Dover Township,NJ,2002
48.0,Male,White,Dover Township,NJ,2002
46.0,Female,White,Dover Township,NJ,2002
19.0,Male,White,Oakland,CA,2002
44.0,Male,White,San Diego,CA,2002
59.0,Male,Unknown,Olympia,WA,2002
24.0,Male,Unknown,Madera,CA,2002
46.0,Male,Unknown,Mobile,AL,2002
24.0,Male,Unknown,Fontana,CA,2002
32.0,Male,Unknown,Los Angeles,CA,2002
31.0,Male,Unknown,Hollywood,FL,2002
25.0,Male,White,Dover Township,NJ,2002
40.0,Male,White,Houston,TX,2002
45.0,Male,White,Tucson,AZ,2002
30.0,Male,White,Prescott,AZ,2002
68.0,Male,White,White Settlement,TX,2002
25.0,Male,White,Reno,NV,2002
42.0,Male,White,Carson,CA,2002
16.0,Female,White,Escondido,CA,2002
22.0,Male,White,Miami,FL,2002
33.0,Male,Unknown,Anchorage,AK,2002
49.0,Female,White,Dover Township,NJ,2002
33.0,Male,Unknown,Colorado Springs,CO,2002
44.0,Male,Unknown,Augusta,GA,2002
38.0,Male,Unknown,Berwyn,IL,2002
40.0,Male,Unknown,Seal Beach,CA,2002
24.0,Male,Unknown,Phoenix,AZ,2002
21.0,Male,Unknown,Artesia,CA,2002
36.0,Male,White,Encino,CA,2003
40.0,Male,White,Fremont,MI,2003
33.0,Female,White,Metairie,LA,2003
33.0,Male,White,Grand Isle,LA,2003
43.0,Male,White,Stewartville,MN,2003
35.0,Male,White,Greensboro,NC,2003
29.0,Male,White,Andover,MN,2003
29.0,Male,White,Whittier,CA,2003
52.0,Male,White,St. Petersburg,FL,2003
Unknown,Male,Unknown,Lufkin,TX,2003
Unknown,Male,Unknown,Genesee,ID,2003
44.0,Male,White,Fresno,CA,2003
31.0,Male,White,Bellmawr,NJ,2003
35.0,Male,White,Plymouth,MA,2003
21.0,Male,White,Muncie,IN,2003
32.0,Male,White,Las Vegas,NV,2003
52.0,Male,White,Littlerock,CA,2003
23.0,Male,White,Anaheim,CA,2003
26.0,Male,White,Cleveland,OH,2003
57.0,Female,White,Torrance,CA,2003
15.0,Male,White,New Albany,IN,2003
32.0,Male,White,Kenosha,WI,2003
23.0,Male,White,Sparks,NV,2003
43.0,Male,White,Wadena,MN,2003
31.0,Female,White,near Park City,UT,2003
43.0,Male,White,Long Beach,CA,2003
18.0,Male,White,West Palm Beach,FL,2003
35.0,Male,White,Oneida,TN,2003
36.0,Male,White,Dallas,TX,2003
32.0,Female,White,Boise,ID,2003
20.0,Male,White,Claremont,CA,2003
41.0,Male,White,Lakeland,FL,2003
30.0,Male,White,Sterling,AK,2003
36.0,Female,White,Childersburg,AL,2003
40.0,Male,Black,Yorba Linda,CA,2003
39.0,Male,Black,St. Augustine,FL,2003
31.0,Male,White,Concord,CA,2003
34.0,Male,White,Shorewood,WI,2003
22.0,Male,White,Frazier Park,CA,2003
18.0,Male,White,San Francisco,CA,2003
53.0,Male,White,Trumbull,CT,2003
28.0,Male,White,Oceanside,CA,2003
44.0,Male,White,Pasadena,CA,2003
50.0,Male,White,Tampa,FL,2003
59.0,Male,White,Fresno,CA,2003
23.0,Male,White,St. Louis,MO,2003
15.0,Male,Black,Denver,CO,2003
30.0,Female,Black,Aurora,CO,2003
39.0,Male,White,Boise,ID,2003
45.0,Male,White,Whittier,CA,2003
38.0,Male,White,Whittier,CA,2003
44.0,Male,White,Amarillo,TX,2003
52.0,Male,Unknown,Idaho Falls,ID,2003
35.0,Male,White,Denver,CO,2003
26.0,Male,White,Rapid City,SD,2003
38.0,Male,White,Orange,CA,2003
21.0,Male,Black,Chicago,IL,2003
25.0,Male,White,Conroe,TX,2003
57.0,Male,White,Dover,OH,2003
24.0,Male,White,Albany,NY,2003
20.0,Male,Black,Aurora,CO,2003
52.0,Male,White,Houma,LA,2003
36.0,Male,White,Dallas,TX,2003
Unknown,Male,Black,Riverside,CA,2003
47.0,Male,White,Amesbury,MA,2003
38.0,Male,White,Denver,CO,2003
63.0,Male,Black,Compton,CA,2003
24.0,Male,Black,Princeton,NJ,2003
23.0,Male,Black,Henderson,NC,2003
17.0,Male,Black,New York,NY,2003
33.0,Male,Black,Dallas,TX,2003
16.0,Male,Black,Richmond,CA,2003
20.0,Male,Black,Austin,TX,2003
64.0,Male,Black,Ensley,FL,2003
42.0,Female,Black,North Miami Beach,FL,2003
22.0,Male,Black,Las Vegas,NV,2003
31.0,Male,Black,New York,NY,2003
38.0,Male,Black,Dallas,TX,2003
28.0,Male,Black,Berkeley,CA,2003
22.0,Male,Black,Las Vegas,NV,2003
25.0,Male,Black,Tyler,TX,2003
47.0,Male,Black,Oakland,CA,2003
24.0,Male,Black,Compton,CA,2003
23.0,Male,Black,Houston,TX,2003
30.0,Male,Black,Rayne,LA,2003
25.0,Male,Black,Compton,CA,2003
21.0,Male,Black,Las Vegas,NV,2003
23.0,Male,Black,Compton,CA,2003
35.0,Male,Black,DeKalb,GA,2003
43.0,Male,Black,New York,NY,2003
31.0,Male,Black,Minneapolis,MN,2003
21.0,Female,Black,Portland,OR,2003
23.0,Female,Black,Washington,DC,2003
23.0,Male,Black,Bushnell,FL,2003
40.0,Male,Black,Modesto,CA,2003
27.0,Male,Black,Compton,CA,2003
28.0,Male,Black,Brooklyn Park,MN,2003
25.0,Male,Black,Shreveport,LA,2003
27.0,Male,Black,Hialeah,FL,2003
23.0,Male,Black,Chicago,IL,2003
23.0,Male,Black,Hartford,CT,2003
21.0,Male,Black,Milwaukee,WI,2003
28.0,Male,Black,Las Vegas,NV,2003
21.0,Male,Black,Rialto,CA,2003
25.0,Male,Black,Alexandria,LA,2003
34.0,Male,Black,Los Angeles,CA,2003
23.0,Male,Unknown,Chicago,IL,2003
35.0,Male,Black,Long Beach,CA,2003
39.0,Female,Black,Los Angeles,CA,2003
21.0,Male,Black,Omaha,NE,2003
23.0,Male,Black,Chicago,IL,2003
20.0,Male,Black,North Hills,CA,2003
38.0,Male,Unknown,Raymer,CO,2003
43.0,Male,Unknown,Denver,CO,2003
24.0,Male,Unknown,Aurora,CO,2003
Unknown,Male,Unknown,Vicksburg,MS,2003
31.0,Male,White,Pembroke Pines,FL,2003
39.0,Male,White,Citrus Heights,CA,2003
36.0,Male,White,Redding,CA,2003
28.0,Male,White,Los Angeles,CA,2003
26.0,Female,White,Lindsay,CA,2003
32.0,Male,Black,Chattanooga,TN,2003
38.0,Male,White,Kent,WA,2003
32.0,Male,White,Amarillo,TX,2003
19.0,Male,White,Kilgore,TX,2003
37.0,Male,White,Vinemont,AL,2003
43.0,Female,White,Frederick,MD,2003
22.0,Male,Unknown,San Diego,CA,2003
51.0,Male,Unknown,Amarillo,TX,2003
50.0,Male,Unknown,Orlando,FL,2003
42.0,Male,White,Lubbock,TX,2003
52.0,Male,Unknown,Denver,CO,2003
23.0,Male,Unknown,Westminster,CO,2003
34.0,Male,Unknown,Englewood,CO,2003
22.0,Male,Unknown,Pueblo,CO,2003
19.0,Male,Black,North Hills,CA,2003
37.0,Male,Black,NYC,NY,2003
16.0,Male,Black,Harbor City,CA,2003
20.0,Male,Black,Oakland,CA,2003
21.0,Male,Black,Minneapolis,MN,2003
32.0,Male,Black,Amite City,LA,2003
26.0,Female,Black,Culver City,CA,2003
23.0,Male,Black,Fresno,CA,2003
41.0,Male,Black,North Charleston,SC,2003
