,id,age,gender,race,city,state,Year
1034,3452,28.0,Male,White,Sandpoint,ID,2018
1035,3461,33.0,Male,White,Carroll County,GA,2018
1036,3463,44.0,Male,White,Lakeland,FL,2018
1037,3464,65.0,Male,White,Barnwell,AL,2018
1038,3472,35.0,Male,White,Oil Springs,KY,2018
1039,3474,25.0,Male,White,Farmington,NM,2018
1040,3475,40.0,Male,White,North Manchester,IN,2018
1041,3476,36.0,Male,White,Terre Haute,IN,2018
1042,3477,55.0,Male,White,Pueblo,CO,2018
1043,3478,19.0,Male,Hispanic,San Francisco,CA,2018
1044,3480,70.0,Male,White,Shelbyville,TX,2018
1045,3481,37.0,Male,Black,Clinton,MO,2018
1046,3479,53.0,Male,White,Long Beach,CA,2018
1047,4252,84.0,Female,White,Bexar County,TX,2018
1048,3483,29.0,Male,Black,Spotsylvania,VA,2018
1049,3494,27.0,Male,Native,Pilot Station,AK,2018
1050,4254,32.0,Male,Hispanic,Jurupa Valley,CA,2018
1051,3485,32.0,Female,White,Tarpon Springs,FL,2018
1052,3492,27.0,Male,Hispanic,Phoenix,AZ,2018
1053,4253,38.0,Male,Asian,Arlington,TX,2018
1054,3488,20.0,Male,Black,Hillsboro,OR,2018
1055,3491,45.0,Male,Hispanic,Fontana,CA,2018
1056,3486,32.0,Male,White,Oakland,CA,2018
1057,3498,48.0,Male,Hispanic,Fort Sumner,NM,2018
1058,3499,57.0,Male,Hispanic,Midland,TX,2018
1059,3487,34.0,Female,Black,Elgin,IL,2018
1060,3489,16.0,Male,White,Midland,MI,2018
1061,3490,47.0,Male,White,Blackman Township,MI,2018
1062,3495,61.0,Male,White,Lexington,NC,2018
1063,3496,32.0,Male,White,West Fargo,ND,2018
1064,4251,31.0,Male,White,Colorado Springs,CO,2018
1065,3501,31.0,Male,White,Sandy,UT,2018
1066,3500,26.0,Male,White,Keizer,OR,2018
1067,3511,31.0,Male,Black,East Baton Rouge,LA,2018
1068,3507,49.0,Male,Black,Clarksville,TN,2018
1069,3508,26.0,Male,White,Jonesborough,TN,2018
1070,3510,28.0,Male,White,Elk Plain,WA,2018
1071,3512,62.0,Male,White,Burnsville,NC,2018
1072,3504,50.0,Male,Hispanic,Valley View,CA,2018
1073,3506,23.0,Male,Black,Sacramento,CA,2018
1074,3509,40.0,Male,Hispanic,South El Monte,CA,2018
1075,3516,50.0,Male,Native,Utica,KY,2018
1076,3517,50.0,Male,White,Lone Rock,AR,2018
1077,3520,27.0,Male,Asian,Denver,CO,2018
1078,3518,32.0,Male,White,Scott County,KY,2018
1079,3519,56.0,Male,White,Timberlake,NC,2018
1080,3528,20.0,Male,White,Winter Haven,FL,2018
1081,3533,56.0,Male,White,Princeton,NJ,2018
1082,3523,39.0,Male,Native,Owasso,OK,2018
1083,3524,47.0,Male,White,Mannford,OK,2018
1084,3525,25.0,Male,White,Amelia Island,FL,2018
1085,3534,21.0,Male,Asian,San Francisco,CA,2018
1086,4256,18.0,Male,Hispanic,Littlefield,TX,2018
1087,3521,36.0,Male,Hispanic,Aurora,IL,2018
1088,3529,35.0,Male,Black,Greenspoint,TX,2018
1089,3522,29.0,Male,White,Abilene,TX,2018
1090,3527,20.0,Male,Hispanic,Childress,TX,2018
1091,3536,30.0,Male,Black,Largo,FL,2018
1092,3541,40.0,Male,White,Genesee Township,MI,2018
1093,3542,48.0,Male,Hispanic,Douglas,AZ,2018
1094,3537,42.0,Male,White,Nikolaevsk,AK,2018
1095,3538,20.0,Male,Native,Anchorage,AK,2018
1096,3539,25.0,Female,White,Columbus,OH,2018
1097,3535,28.0,Male,Hispanic,Austin,TX,2018
1098,3543,34.0,Male,White,Wise County,VA,2018
1099,3548,41.0,Male,Hispanic,Sanford,NC,2018
1100,3551,24.0,Male,White,Midway,FL,2018
1101,3552,29.0,Male,White,Nampa,ID,2018
1102,3553,33.0,Female,White,Montgomery,AL,2018
1103,3554,44.0,Male,Hispanic,Phoenix,AZ,2018
1104,3544,31.0,Male,White,Stillwater,OK,2018
1105,3545,26.0,Male,White,Lower Macungie Township,PA,2018
1106,3546,51.0,Male,White,Elizabethtown,KY,2018
1107,3547,64.0,Male,White,Sylacauga,AL,2018
1108,3549,29.0,Male,White,Swansea,SC,2018
1109,3550,61.0,Male,White,Surprise,AZ,2018
1110,3555,44.0,Male,Hispanic,Pasadena,TX,2018
1111,3556,39.0,Male,Black,Charleston,WV,2018
1112,3559,35.0,Male,White,Clarksville,TN,2018
1113,3560,60.0,Male,Black,Winston-Salem,NC,2018
1114,3568,42.0,Male,White,Atwater,CA,2018
1115,3567,27.0,Male,White,Guthrie,OK,2018
1116,3576,21.0,Male,Hispanic,Reno,NV,2018
1117,3561,33.0,Male,Hispanic,San Antonio,TX,2018
1118,3562,60.0,Male,Black,New Llano,LA,2018
1119,3563,24.0,Male,White,Goodbee,LA,2018
1120,3564,41.0,Male,Black,Tampa,FL,2018
1121,3565,41.0,Male,Black,Greenville,NC,2018
1122,3566,34.0,Male,Black,Jackson,MI,2018
1123,3572,23.0,Male,Hispanic,Brownsville,TX,2018
1124,3573,38.0,Male,White,Belton,MO,2018
1125,4255,58.0,Male,White,Phoenix,AZ,2018
1126,3579,49.0,Male,White,Huntsville,AL,2018
1127,3574,27.0,Male,Black,Okmulgee,OK,2018
1128,3575,34.0,Male,Hispanic,Corpus Christi,TX,2018
1129,3577,34.0,Male,Black,New York,NY,2018
1130,3581,44.0,Female,White,Phoenix,AZ,2018
1131,3584,30.0,Male,White,Mesa,AZ,2018
1132,3578,81.0,Male,White,Greece,NY,2018
1133,3582,40.0,Male,White,Volant,PA,2018
1134,3583,27.0,Male,Black,South Bend,IN,2018
1135,3586,26.0,Male,Black,Barstow,CA,2018
1136,3587,18.0,Male,Asian,Fremont,CA,2018
1137,3623,59.0,Male,White,Reynoldsville,WV,2018
1138,4259,56.0,Male,Hispanic,South Bend,IN,2018
1139,4260,22.0,Male,Hispanic,Las Vegas,NV,2018
1140,3588,26.0,Male,Black,Marysville,CA,2018
1141,3589,34.0,Male,Asian,Las Vegas,NV,2018
1142,3590,23.0,Male,White,Searcy County,AR,2018
1143,4258,36.0,Male,White,Federal Way,WA,2018
1144,3591,48.0,Male,White,Portland,OR,2018
1145,3592,33.0,Male,White,Oroville,CA,2018
1146,3593,24.0,Male,Hispanic,Cathedral City,CA,2018
1147,3594,25.0,Male,Black,Danville,VA,2018
1148,3595,20.0,Male,Black,West Valley City,UT,2018
1149,3596,45.0,Male,White,Louisville,KY,2018
1150,3599,29.0,Male,White,Reseda,CA,2018
1151,4262,34.0,Male,White,Oaks,OK,2018
1152,3600,44.0,Male,White,Billings,MT,2018
1153,3602,30.0,Male,Black,Baldwin Hills,CA,2018
1154,3603,28.0,Male,White,Royal Oak,MI,2018
1155,3605,71.0,Female,White,Winn Parish,LA,2018
1156,3606,25.0,Male,Black,Gardena,CA,2018
1157,3607,61.0,Male,White,Pembroke,NY,2018
1158,3613,39.0,Male,White,Sparta,NC,2018
1159,3637,50.0,Male,White,Winn Parish,LA,2018
1160,3608,37.0,Male,Black,Atlanta,GA,2018
1161,3609,23.0,Male,White,Lake Elmo,MN,2018
1162,3610,39.0,Male,Black,Helena-West Helena,AR,2018
1163,3611,45.0,Male,Black,Washington,PA,2018
1164,3612,34.0,Male,White,Waco,TX,2018
1165,3621,31.0,Male,White,Thornton,CO,2018
1166,3617,55.0,Male,Hispanic,Millville,NJ,2018
1167,3618,39.0,Male,Black,Phoenix,AZ,2018
1168,3619,32.0,Male,White,Carrollton,GA,2018
1169,3620,44.0,Male,Hispanic,Phoenix,AZ,2018
1170,4263,24.0,Male,White,Anaheim,CA,2018
1171,3616,36.0,Male,Native,Lodge Grass,MT,2018
1172,3622,41.0,Male,Black,Magna,UT,2018
1173,3624,25.0,Male,Black,Austell,GA,2018
1174,3625,39.0,Male,White,Tishomingo,OK,2018
1175,3631,40.0,Male,White,Cumberland County,KY,2018
1176,3626,32.0,Male,White,Douglasville,GA,2018
1177,3627,45.0,Male,White,Greene County,MO,2018
1178,3628,31.0,Male,Black,Fort Lauderdale,FL,2018
1179,3629,32.0,Male,Native,Sugar House,UT,2018
1180,3630,48.0,Male,Black,Pavilion Township,MI,2018
1181,3634,49.0,Male,White,Foresthill,CA,2018
1182,3636,48.0,Male,Black,Orlando,FL,2018
1183,3638,18.0,Male,White,Mackinaw,IL,2018
1184,3632,48.0,Male,White,Boone,IA,2018
1185,3633,25.0,Male,Black,Memphis,TN,2018
1186,3635,27.0,Male,White,West Olive,MI,2018
1187,3639,37.0,Male,Hispanic,Louisville,KY,2018
1188,3640,44.0,Male,Hispanic,San Antonio,TX,2018
1189,3642,27.0,Male,Black,Louisville,KY,2018
1190,3641,41.0,Male,White,Colorado Springs,CO,2018
1191,3643,42.0,Male,Black,Louisville,KY,2018
1192,3644,36.0,Male,White,Denver,CO,2018
1193,4265,37.0,Male,Black,Grand Prairie,TX,2018
1194,3648,56.0,Female,White,Palermo,CA,2018
1195,4267,35.0,Male,White,Shelby Township,MI,2018
1196,3649,36.0,Female,Black,Johns Creek,GA,2018
1197,3652,46.0,Male,White,Northglenn,CO,2018
1198,3653,26.0,Male,Hispanic,Elk Grove,CA,2018
1199,3750,41.0,Male,White,Casselberry,FL,2018
1200,3650,38.0,Male,White,Shreveport,LA,2018
1201,3651,42.0,Male,White,Redlands,CA,2018
1202,3654,47.0,Male,White,Franklin,NC,2018
1203,3655,26.0,Male,White,Moorland,IA,2018
1204,4268,64.0,Male,Black,Columbus,OH,2018
1205,4273,49.0,Male,White,League City,TX,2018
1206,3659,44.0,Male,White,Box Elder,SD,2018
1207,3660,48.0,Male,White,Liberty,NC,2018
1208,3661,27.0,Male,Hispanic,Kansas City,KS,2018
1209,3662,67.0,Male,Black,Dallas,TX,2018
1210,3663,24.0,Male,Black,Columbus,GA,2018
1211,3664,26.0,Male,Hispanic,Orosi,CA,2018
1212,3666,28.0,Male,White,Sandia,TX,2018
1213,3742,21.0,Male,White,Terre Haute,IN,2018
1214,3670,24.0,Male,White,Kettering,OH,2018
1215,3745,21.0,Female,White,Aurora,MO,2018
1216,3667,73.0,Male,White,Fairview,OH,2018
1217,3668,39.0,Male,White,Prague,OK,2018
1218,3669,32.0,Male,Black,East Point,GA,2018
1219,3673,38.0,Male,White,Casper,WY,2018
1220,3672,32.0,Male,Hispanic,Orlando,FL,2018
1221,3674,26.0,Male,White,Tulsa,OK,2018
1222,3675,55.0,Female,White,Floyd County,GA,2018
1223,3680,50.0,Male,White,Appleton,WI,2018
1224,3747,49.0,Female,Hispanic,Yuma,AZ,2018
1225,3748,48.0,Male,White,Hackett,AR,2018
1226,3677,65.0,Male,White,Lancaster,PA,2018
1227,3679,37.0,Male,White,Glade Spring,VA,2018
1228,4274,45.0,Male,Hispanic,Greeley,CO,2018
1229,3682,33.0,Male,Black,Jackson,MS,2018
1230,3683,46.0,Male,White,Morristown,TN,2018
1231,3684,33.0,Male,White,Lower Burrell,PA,2018
1232,3746,51.0,Male,White,Clark County,WI,2018
1233,3749,33.0,Male,White,Haughton,LA,2018
1234,3751,51.0,Male,White,Evansville,IN,2018
1235,3752,52.0,Male,White,Talihina,OK,2018
1236,3753,24.0,Male,Native,Blackfoot,ID,2018
1237,3693,55.0,Male,White,Columbus,OH,2018
1238,3686,28.0,Male,Black,Portsmouth,VA,2018
1239,3689,36.0,Male,White,Amite,LA,2018
1240,3685,24.0,Male,Black,Clinton,MD,2018
1241,3687,20.0,Male,White,Royal Oak,MI,2018
1242,3688,54.0,Male,White,Wales,ME,2018
1243,3694,53.0,Male,White,Quincy,IL,2018
1244,3695,36.0,Male,Hispanic,San Antonio,TX,2018
1245,3698,34.0,Male,White,Lake Mary,FL,2018
1246,3705,59.0,Male,White,Martins Ferry,OH,2018
1247,3708,34.0,Male,White,Norman,OK,2018
1248,3704,29.0,Male,Hispanic,Laredo,TX,2018
1249,3706,24.0,Male,White,Gresham,OR,2018
1250,3700,77.0,Male,White,Sunridge,NV,2018
1251,3701,30.0,Male,White,Columbus,OH,2018
1252,3702,36.0,Male,Hispanic,Pueblo,CO,2018
1253,3699,36.0,Male,White,Baxter,KY,2018
1254,3707,58.0,Male,White,Joshua Tree,CA,2018
1255,3719,47.0,Male,Black,West Memphis,AR,2018
1256,3709,49.0,Male,Hispanic,Mathis,TX,2018
1257,3710,31.0,Female,White,Gurnee,IL,2018
1258,3718,25.0,Male,White,Fox Crossing,WI,2018
1259,3720,20.0,Female,Hispanic,Rio Bravo,TX,2018
1260,3717,30.0,Male,White,Citra,FL,2018
1261,3737,33.0,Male,White,Cleveland,OH,2018
1262,3715,29.0,Male,White,Dumas,TX,2018
1263,3736,31.0,Male,White,Fort Morgan,CO,2018
1264,3714,51.0,Male,White,Silsbee,TX,2018
1265,3712,42.0,Male,Hispanic,San Diego,CA,2018
1266,3713,67.0,Male,White,Grand Junction,CO,2018
1267,3711,23.0,Male,White,West Jordan,UT,2018
1268,3722,34.0,Male,Native,Phoenix,AZ,2018
1269,3724,51.0,Male,Hispanic,Riverbank,CA,2018
1270,3733,19.0,Male,White,Cottonwood Heights,UT,2018
1271,3721,29.0,Male,Hispanic,Los Angeles,CA,2018
1272,3734,23.0,Male,Black,Florida City,FL,2018
1273,3725,46.0,Female,White,Fullerton,CA,2018
1274,3726,42.0,Male,Black,Thomasville,NC,2018
1275,3727,21.0,Male,Hispanic,Dundee,FL,2018
1276,3731,55.0,Male,Asian,Honolulu,HI,2018
1277,3732,37.0,Male,White,Torrance,CA,2018
1278,3730,43.0,Male,Black,Chicago,IL,2018
1279,3728,32.0,Male,Hispanic,Chickasha,OK,2018
1280,3741,34.0,Male,Hispanic,Jurupa Valley,CA,2018
1281,3738,40.0,Male,White,Springfield,MO,2018
1282,3739,55.0,Male,Hispanic,Pearland,TX,2018
1283,3740,20.0,Male,White,Wilmington,NC,2018
1284,3755,24.0,Male,Black,Chicago,IL,2018
1285,3757,43.0,Male,Hispanic,Merrick,NY,2018
1286,3758,56.0,Male,White,LaGrange,GA,2018
1287,3805,47.0,Male,White,Delaware,OH,2018
1288,3754,33.0,Male,White,Albuquerque,NM,2018
1289,3756,20.0,Female,White,Austin,TX,2018
1290,3850,28.0,Male,Black,Gary,IN,2018
1291,3851,50.0,Male,White,Benton City,WA,2018
1292,3761,36.0,Male,White,Madison County,MS,2018
1293,3849,47.0,Male,White,Hardwick,NJ,2018
1294,3760,36.0,Female,Black,Deptford,NJ,2018
1295,3762,49.0,Male,White,Temple,TX,2018
1296,3759,34.0,Male,White,Westminister,CO,2018
1297,3763,41.0,Male,Black,Silver Spring,MD,2018
1298,3765,29.0,Male,Hispanic,Whittier,CA,2018
1299,3764,34.0,Male,Black,Danville,IL,2018
1300,3766,34.0,Male,White,Phoenix,AZ,2018
1301,3767,22.0,Male,Black,Washington,DC,2018
1302,3768,26.0,Male,Black,Monroe,GA,2018
1303,3769,32.0,Male,White,Hardwick,NJ,2018
1304,3774,44.0,Male,White,Pike County,OH,2018
1305,3848,21.0,Male,White,Eustis,FL,2018
1306,3772,29.0,Male,Hispanic,Hall County,GA,2018
1307,3773,18.0,Male,Black,Las Vegas,NV,2018
1308,3776,33.0,Male,Black,Kansas City,MO,2018
1309,3778,28.0,Female,White,Kansas City,MO,2018
1310,3779,37.0,Male,White,Kansas City,MO,2018
1311,3780,40.0,Male,Hispanic,Kirkland,WA,2018
1312,3846,40.0,Male,White,Nokomis,IL,2018
1313,3782,37.0,Male,Black,Warwick,NY,2018
1314,3783,47.0,Male,Hispanic,Albuquerque,NM,2018
1315,3785,33.0,Male,Black,Trenton,NJ,2018
1316,3790,44.0,Male,Hispanic,South Salt Lake,UT,2018
1317,3787,65.0,Male,White,Cumming,GA,2018
1318,3788,20.0,Male,Black,Stone Mountain,GA,2018
1319,3789,17.0,Male,Black,Pittsburgh,PA,2018
1320,3791,55.0,Male,White,Tucumcari,NM,2018
1321,3792,33.0,Male,Black,Kingsland,GA,2018
1322,3793,29.0,Male,White,Parma,OH,2018
1323,3794,44.0,Male,White,Bend,OR,2018
1324,3795,37.0,Male,White,Fairfield,OH,2018
1325,3842,32.0,Male,Black,Atlantic City,NJ,2018
1326,3843,31.0,Male,White,Harrisonburg,VA,2018
1327,3845,20.0,Male,White,Albany,NY,2018
1328,3796,30.0,Male,Black,Minneapolis,MN,2018
1329,3797,25.0,Male,Black,Monroe,LA,2018
1330,3801,47.0,Male,White,Coos Bay,OR,2018
1331,3802,48.0,Male,White,Meridian,ID,2018
1332,3841,32.0,Male,Other,North Shore,HI,2018
1333,3798,18.0,Male,Hispanic,Galveston,TX,2018
1334,3803,29.0,Male,White,Garland,TX,2018
1335,3838,30.0,Male,White,Grenada,MS,2018
1336,3807,39.0,Male,White,Aurora,CO,2018
1337,3808,36.0,Male,Hispanic,Aurora,CO,2018
1338,3809,36.0,Male,White,Russellville,AR,2018
1339,3811,54.0,Male,White,Dade City,FL,2018
1340,3813,27.0,Male,Black,Pomona,CA,2018
1341,3815,45.0,Male,White,Portland,OR,2018
1342,3818,19.0,Male,Black,Phoenix,AZ,2018
1343,3819,36.0,Male,White,North Pole,AK,2018
1344,3820,33.0,Male,White,Lawrenceburg,TN,2018
1345,3836,56.0,Male,White,Waterford Township,MI,2018
1346,3816,33.0,Male,White,Boise,ID,2018
1347,3817,60.0,Male,Asian,Grandview,MO,2018
1348,3823,26.0,Male,White,Panora,IA,2018
1349,3824,52.0,Male,White,South Elgin,IL,2018
1350,3930,40.0,Male,Black,Fayetteville,NC,2018
1351,3970,33.0,Male,Black,Chicago,IL,2018
1352,3822,32.0,Male,Native,Pueblo,CO,2018
1353,3834,34.0,Male,Hispanic,Red Bluff,CA,2018
1354,3825,26.0,Male,White,Devil's Lake,ND,2018
1355,3826,62.0,Male,Asian,Louisville,KY,2018
1356,3827,33.0,Female,Hispanic,Tempe,AZ,2018
1357,3971,55.0,Male,White,Eustis,FL,2018
1358,3972,38.0,Male,White,Calaveras County,CA,2018
1359,3828,43.0,Male,Black,Overland Park,KS,2018
1360,3973,38.0,Male,Asian,Copper Center,AK,2018
1361,3830,27.0,Male,White,Amity,OR,2018
1362,3832,52.0,Male,White,Jacksonville,FL,2018
1363,3865,37.0,Male,Black,Vineland,NJ,2018
1364,3831,34.0,Male,White,Tucson,AZ,2018
1365,3833,41.0,Male,White,Grand Forks,ND,2018
1366,3855,40.0,Male,White,Garland,TX,2018
1367,3856,53.0,Male,Hispanic,Miami,FL,2018
1368,3976,21.0,Male,White,Casper,WY,2018
1369,3852,45.0,Female,White,Willis,TX,2018
1370,3853,34.0,Male,Hispanic,Los Banos,CA,2018
1371,3854,22.0,Male,Hispanic,Las Vegas,NV,2018
1372,3862,25.0,Male,Hispanic,Dilley,TX,2018
1373,3857,37.0,Male,Black,Chicago,IL,2018
1374,3858,68.0,Male,Black,Florence,SC,2018
1375,3859,25.0,Male,Black,Kansas City,MO,2018
1376,3860,34.0,Male,White,Alvin,TX,2018
1377,3941,23.0,Male,Hispanic,Albuquerque,NM,2018
1378,3864,25.0,Male,White,Altoona,IA,2018
1379,3867,57.0,Male,Hispanic,Sparks,NV,2018
1380,3868,27.0,Male,Hispanic,Tucson,AZ,2018
1381,3942,51.0,Male,White,Lenoir,NC,2018
1382,3866,30.0,Male,Hispanic,Albuquerque,NM,2018
1383,3869,33.0,Male,White,Fletcher,NC,2018
1384,3872,37.0,Male,White,Pattison,TX,2018
1385,3870,19.0,Male,Hispanic,Peoria,IL,2018
1386,3871,22.0,Male,Hispanic,Pico Rivera,CA,2018
1387,3877,37.0,Male,Hispanic,Fresno,CA,2018
1388,3880,19.0,Male,White,San Antonio,TX,2018
1389,3944,33.0,Male,Other,Puna,HI,2018
1390,3945,38.0,Male,White,Lady Lake,FL,2018
1391,3946,45.0,Male,Hispanic,Riverside,CA,2018
1392,3874,39.0,Male,White,Tucson,AZ,2018
1393,3878,21.0,Male,Hispanic,Mesa,AZ,2018
1394,3879,56.0,Male,White,Toledo,OH,2018
1395,3895,27.0,Female,Hispanic,Los Angeles,CA,2018
1396,3947,50.0,Male,Hispanic,Anaheim,CA,2018
1397,3873,16.0,Male,White,Bixby,OK,2018
1398,3906,18.0,Male,White,Hanover,CO,2018
1399,3957,38.0,Male,Hispanic,Riverside,CA,2018
1400,3958,32.0,Male,Hispanic,Highland,CA,2018
1401,3881,33.0,Male,Hispanic,Burlington,NC,2018
1402,3883,71.0,Male,White,Bristol,VA,2018
1403,3961,30.0,Male,Hispanic,Silver Spring,MD,2018
1404,3882,39.0,Female,White,Soddy-Daisy,TN,2018
1405,3886,19.0,Male,Black,Starke,FL,2018
1406,3887,44.0,Male,White,Seaside,OR,2018
1407,3885,54.0,Male,White,Spokane,WA,2018
1408,3893,29.0,Male,Black,Memphis,TN,2018
1409,3894,37.0,Male,Hispanic,Amarillo,TX,2018
1410,3959,56.0,Male,White,Lake Havasu,AZ,2018
1411,3960,64.0,Male,White,LaFollette,TN,2018
1412,3888,25.0,Male,Black,Nashville,TN,2018
1413,3891,18.0,Male,Hispanic,Kent Station,WA,2018
1414,3892,36.0,Male,White,Lakemoor,IL,2018
1415,3901,24.0,Male,Hispanic,Redondo Beach,CA,2018
1416,3905,30.0,Male,White,Springdale,AR,2018
1417,3962,53.0,Male,Asian,Nanakuli,HI,2018
1418,3898,60.0,Female,Black,Savannah,GA,2018
1419,4031,32.0,Male,Hispanic,Los Angeles,CA,2018
1420,3896,25.0,Male,Black,Toledo,OH,2018
1421,3897,44.0,Male,Hispanic,South Whitehall Township,PA,2018
1422,3902,32.0,Male,White,Pineville,LA,2018
1423,3904,33.0,Male,White,Aberdeen,NC,2018
1424,3899,37.0,Male,White,Aurora,CO,2018
1425,3908,35.0,Male,Black,Mississippi County,AR,2018
1426,3963,23.0,Male,Hispanic,Glendale,AZ,2018
1427,3907,27.0,Male,Black,Oxon Hill,MD,2018
1428,3909,53.0,Male,White,Tucson,AZ,2018
1429,3910,35.0,Male,Hispanic,Hereford,TX,2018
1430,3911,41.0,Male,Black,Sussex County,VA,2018
1431,3925,18.0,Male,White,Apopka,FL,2018
1432,3919,34.0,Male,Black,Pine Bluff,AR,2018
1433,3920,49.0,Male,White,Trumann,AR,2018
1434,3923,31.0,Male,White,Deer Park,WA,2018
1435,3926,29.0,Male,Hispanic,Seville,FL,2018
1436,3921,33.0,Male,White,Liberty,MO,2018
1437,3922,38.0,Male,White,Delray Beach,FL,2018
1438,3913,43.0,Male,Native,St. Paul,MN,2018
1439,3916,29.0,Male,White,Las Cruces,NM,2018
1440,3918,68.0,Male,White,Van Buren,AR,2018
1441,3912,62.0,Male,Black,Las Vegas,NV,2018
1442,3927,39.0,Male,Black,Atlanta,GA,2018
1443,3928,59.0,Male,Black,Philadelphia,PA,2018
1444,3929,24.0,Male,White,Monroe County,IN,2018
1445,3932,70.0,Male,Hispanic,Los Angeles,CA,2018
1446,3933,42.0,Male,Hispanic,Salt River Reservation,AZ,2018
1447,3934,26.0,Male,White,Shreveport,LA,2018
1448,3931,24.0,Male,White,Carthage,TN,2018
1449,3936,48.0,Male,Black,San Diego,CA,2018
1450,3940,54.0,Male,Black,Omaha,NE,2018
1451,3935,48.0,Male,Black,Philadelphia,PA,2018
1452,3937,37.0,Male,White,Durham,NC,2018
1453,3950,40.0,Male,Black,Landover,MD,2018
1454,3951,28.0,Male,Black,Columbus,OH,2018
1455,3948,43.0,Male,White,Denham Springs,LA,2018
1456,3954,35.0,Male,White,Hawkins,WI,2018
1457,3955,21.0,Male,Hispanic,Los Angeles,CA,2018
1458,3956,40.0,Male,Black,Waynesboro,VA,2018
1459,3953,32.0,Male,Black,Oklahoma City,OK,2018
1460,3964,48.0,Male,Black,Milwaukee,WI,2018
1461,3965,32.0,Male,Black,Richton Park,IL,2018
1462,3966,31.0,Male,White,Creston,IA,2018
1463,3967,37.0,Male,Hispanic,Fresno,CA,2018
1464,3968,58.0,Male,White,Olustee,FL,2018
1465,3974,30.0,Male,Black,Wasilla,AK,2018
1466,3977,15.0,Male,Hispanic,Ceres,CA,2018
1467,3984,30.0,Male,White,Los Angeles,CA,2018
1468,3978,21.0,Male,Black,Bakersfield,CA,2018
1469,3981,33.0,Male,Black,Atlanta,GA,2018
1470,3983,37.0,Male,White,Great Falls,MT,2018
1471,3985,36.0,Male,Black,Philadelphia,PA,2018
1472,3986,38.0,Male,White,Gonic,NH,2018
1473,3988,34.0,Female,Hispanic,Los Lunas,NM,2018
1474,3993,23.0,Female,White,Columbus,OH,2018
1475,3987,44.0,Male,White,Enoree,SC,2018
1476,3989,20.0,Male,Black,Cincinnati,OH,2018
1477,3992,41.0,Male,Hispanic,Bakersfield,CA,2018
1478,3994,18.0,Male,White,Montgomery County,VA,2018
1479,3995,29.0,Male,White,Manchester Township,PA,2018
1480,3998,37.0,Female,White,Alamosa,CO,2018
1481,3996,41.0,Female,White,Blacksburg,SC,2018
1482,3990,25.0,Male,White,Phoenix,AZ,2018
1483,3991,20.0,Male,White,Phoenix,AZ,2018
1484,4004,34.0,Male,White,Redding,CA,2018
1485,3999,37.0,Male,Hispanic,Tarboro,NC,2018
1486,4002,18.0,Male,White,Redlands,CA,2018
1487,4000,72.0,Male,White,Washington Court House,OH,2018
1488,4001,17.0,Male,Black,Houston,TX,2018
1489,4005,45.0,Female,White,Beverly Hills,FL,2018
1490,4006,49.0,Female,Hispanic,Pasadena,CA,2018
1491,4010,64.0,Male,White,Floral City,FL,2018
1492,4012,36.0,Male,White,Fairview,TN,2018
1493,4044,61.0,Male,White,Sedalia,CO,2018
1494,4011,24.0,Male,Black,Arlington,TX,2018
1495,4007,70.0,Male,Hispanic,Bernalillo,NM,2018
1496,4008,40.0,Male,White,Cheney,WA,2018
1497,4009,21.0,Male,Black,Covington,GA,2018
1498,4015,27.0,Male,White,Westminster,CO,2018
1499,4013,23.0,Male,Black,Hollywood,FL,2018
1500,4014,33.0,Male,White,Morris,AL,2018
1501,4018,45.0,Male,White,Jonesville,NC,2018
1502,4017,19.0,Male,Black,Sacramento,CA,2018
1503,4023,28.0,Male,Black,Pawtucket,RI,2018
1504,4024,63.0,Male,White,Citronelle,AL,2018
1505,4021,37.0,Male,Black,Greenville,NC,2018
1506,4027,57.0,Male,White,Georgetown,KY,2018
1507,4026,32.0,Male,Hispanic,Buffalo,NY,2018
1508,4029,38.0,Male,Black,Gary,IN,2018
1509,4028,36.0,Male,Asian,Henderson,NV,2018
1510,4030,46.0,Male,Black,Detroit,MI,2018
1511,4032,31.0,Male,White,Cumming,GA,2018
1512,4041,40.0,Male,White,Mesa,AZ,2018
1513,4034,31.0,Male,White,Ankeny,IA,2018
1514,4042,50.0,Male,White,Jacksonville,AR,2018
1515,4035,29.0,Male,Hispanic,Lancaster,PA,2018
1516,4037,25.0,Male,White,Manitowoc,WI,2018
1517,4043,31.0,Male,Black,Shreveport,LA,2018
1518,4038,23.0,Male,Hispanic,Temple Hills,MD,2018
1519,4039,54.0,Female,White,Maspeth,NY,2018
1520,4040,44.0,Male,White,Christian County,KY,2018
1521,4033,43.0,Male,White,Virginia Beach,VA,2018
1522,4045,37.0,Male,White,Marysville,WA,2018
1523,4050,55.0,Male,White,Honolulu,HI,2018
1524,4051,40.0,Male,Hispanic,Miami,FL,2018
1525,4048,26.0,Male,White,Henderson,NV,2018
1526,4053,29.0,Male,Black,Baltimore,MD,2018
1527,4047,29.0,Male,White,Williamsburg,KY,2018
1528,4054,42.0,Male,Hispanic,East Los Angeles,CA,2018
1529,4082,20.0,Male,White,Peoria,AZ,2018
1530,4055,34.0,Male,Black,Orlando,FL,2018
1531,4056,41.0,Male,Hispanic,Stanfordville,NY,2018
1532,4065,29.0,Male,Black,Newark,NJ,2018
1533,4063,19.0,Male,White,Enid,OK,2018
